Price,Size,Beds,Bath,Location
13500000,1700.0,4,4,Mohammadpur
4200000,925.0,2,2,Mohammadpur
4000000,800.0,2,2,Mohammadpur
4000000,800.0,2,2,Mohammadpur
4500000,900.0,2,2,Mohammadpur
5500000,1000.0,2,2,Mohammadpur
4000000,900.0,2,2,Mohammadpur
4800000,700.0,2,2,Mohammadpur
5000000,935.0,3,2,Mohammadpur
3500000,650.0,2,2,Mohammadpur
6200000,1156.0,3,3,Mohammadpur
4510000,820.0,2,2,Mohammadpur
3500000,675.0,2,2,Mohammadpur
4500000,750.0,2,2,Mohammadpur
4500000,700.0,2,3,Mohammadpur
9300000,1700.0,2,2,Mohammadpur
6000000,1200.0,3,3,Mohammadpur
5000000,1010.0,2,3,Mohammadpur
5500000,1050.0,2,2,Mohammadpur
5800000,956.0,2,2,Mohammadpur
7500000,1400.0,4,4,Mohammadpur
4300000,830.0,2,2,Mohammadpur
7800000,1250.0,3,2,Mohammadpur
5000000,900.0,2,2,Mohammadpur
7638000,1175.0,3,3,Mohammadpur
10000000,1460.0,3,3,Mohammadpur
4500000,1000.0,2,3,Mohammadpur
4500000,1000.0,2,3,Mohammadpur
10500000,1370.0,3,3,Mohammadpur
3200000,700.0,2,2,Mohammadpur
3200000,700.0,2,2,Mohammadpur
3200000,700.0,2,2,Mohammadpur
3200000,700.0,2,2,Mohammadpur
5035000,1030.0,2,2,Mohammadpur
4700000,1030.0,2,2,Mohammadpur
3100000,600.0,2,2,Mohammadpur
5500000,1000.0,2,3,Mohammadpur
10500000,1250.0,3,3,Mohammadpur
8500000,1186.0,3,3,Mohammadpur
8500000,1500.0,3,3,Mohammadpur
9000000,1650.0,3,4,Mohammadpur
8400000,1350.0,3,3,Mohammadpur
7100000,1150.0,3,3,Mohammadpur
7100000,1150.0,3,3,Mohammadpur
8400000,1350.0,3,3,Mohammadpur
7100000,1150.0,3,3,Mohammadpur
8400000,1350.0,3,3,Mohammadpur
9000000,1650.0,3,4,Mohammadpur
5200000,1265.0,3,3,Mohammadpur
5900000,1265.0,3,3,Mohammadpur
10830000,1900.0,3,3,Mohammadpur
10830000,1900.0,3,3,Mohammadpur
9600000,1662.0,3,3,Mohammadpur
4200000,650.0,2,2,Mohammadpur
4200000,650.0,2,2,Mohammadpur
4700000,1000.0,2,2,Mohammadpur
4900000,820.0,2,2,Mohammadpur
4600000,930.0,2,2,Mohammadpur
7700000,1350.0,3,3,Mohammadpur
5300000,860.0,2,2,Mohammadpur
4224000,980.0,3,3,Mohammadpur
4756000,1120.0,3,3,Mohammadpur
4224000,980.0,3,3,Mohammadpur
4224000,980.0,3,3,Mohammadpur
4500000,820.0,2,2,Mohammadpur
4200000,900.0,2,2,Mohammadpur
6000000,951.0,2,2,Mohammadpur
6400000,1200.0,3,3,Mohammadpur
5100000,850.0,2,2,Mohammadpur
9000000,1305.0,3,3,Mohammadpur
5450000,1145.0,3,2,Mohammadpur
5900000,1265.0,3,3,Mohammadpur
5450000,1145.0,3,2,Mohammadpur
5900000,1265.0,3,3,Mohammadpur
3600000,750.0,2,2,Mohammadpur
11200000,1700.0,3,3,Mohammadpur
3500000,850.0,3,2,Mohammadpur
4000000,850.0,3,2,Mohammadpur
7350000,1310.0,3,4,Mohammadpur
4000000,785.0,2,2,Mohammadpur
5700000,1050.0,3,3,Mohammadpur
9000000,1250.0,3,3,Mohammadpur
3800000,1080.0,3,2,Mohammadpur
3800000,1080.0,3,2,Mohammadpur
3800000,1080.0,3,2,Mohammadpur
3800000,1080.0,3,2,Mohammadpur
3800000,1080.0,3,2,Mohammadpur
5500000,1170.0,3,3,Mohammadpur
4700000,840.0,2,2,Mohammadpur
3600000,750.0,2,2,Mohammadpur
10000000,1560.0,3,4,Mohammadpur
3600000,750.0,2,2,Mohammadpur
3000000,750.0,2,2,Mohammadpur
3600000,750.0,2,2,Mohammadpur
3600000,750.0,2,2,Mohammadpur
10000000,1560.0,3,4,Mohammadpur
10000000,1560.0,3,4,Mohammadpur
10000000,1560.0,3,4,Mohammadpur
6400000,1200.0,3,3,Mohammadpur
6435000,1650.0,3,3,Mohammadpur
6435000,1650.0,3,3,Mohammadpur
3600000,750.0,2,2,Mohammadpur
3600000,750.0,2,2,Mohammadpur
3600000,750.0,2,2,Mohammadpur
3600000,750.0,2,2,Mohammadpur
3600000,750.0,2,2,Mohammadpur
3600000,750.0,2,2,Mohammadpur
3600000,750.0,2,2,Mohammadpur
6400000,1200.0,3,3,Mohammadpur
3600000,750.0,2,2,Mohammadpur
9000000,1800.0,4,4,Mohammadpur
8000000,1055.0,2,2,Mohammadpur
3456000,960.0,3,2,Mohammadpur
3981600,1106.0,3,3,Mohammadpur
3996000,1110.0,3,3,Mohammadpur
7250000,1450.0,3,3,Mohammadpur
5220000,1200.0,3,3,Mohammadpur
3000000,750.0,2,2,Mohammadpur
4500000,730.0,2,2,Mohammadpur
4500000,730.0,2,2,Mohammadpur
8020000,1350.0,3,3,Mohammadpur
4500000,730.0,2,2,Mohammadpur
4450000,720.0,2,2,Mohammadpur
8020000,1350.0,3,3,Mohammadpur
8020000,1350.0,3,3,Mohammadpur
4450000,720.0,2,2,Mohammadpur
4450000,720.0,2,2,Mohammadpur
2800000,825.0,2,2,Mohammadpur
4600000,796.0,3,3,Mohammadpur
9300000,1750.0,4,4,Mohammadpur
5850000,1200.0,3,3,Mohammadpur
5850000,1200.0,3,3,Mohammadpur
6200000,1130.0,3,2,Mohammadpur
4000000,1200.0,3,3,Mohammadpur
5850000,1200.0,3,3,Mohammadpur
5850000,1200.0,3,3,Mohammadpur
4650000,1200.0,3,3,Mohammadpur
9200000,2400.0,4,4,Mohammadpur
4650000,1200.0,3,3,Mohammadpur
4650000,1200.0,3,3,Mohammadpur
4650000,1200.0,3,3,Mohammadpur
7000000,1600.0,3,3,Mohammadpur
3780000,1050.0,3,2,Mohammadpur
5781000,1566.0,3,3,Mohammadpur
5800000,1388.0,3,3,Mohammadpur
3300000,825.0,2,2,Mohammadpur
3300000,825.0,2,2,Mohammadpur
3300000,825.0,2,2,Mohammadpur
3300000,825.0,2,2,Mohammadpur
3300000,825.0,2,2,Mohammadpur
3300000,825.0,2,2,Mohammadpur
6700000,1020.0,3,3,Mohammadpur
7200000,1050.0,3,3,Mohammadpur
3375000,750.0,2,2,Mohammadpur
7500000,1650.0,3,3,Mohammadpur
4000000,900.0,2,2,Mohammadpur
5800000,1388.0,3,3,Mohammadpur
5781000,1566.0,3,3,Mohammadpur
12500000,1420.0,3,3,Mohammadpur
4752000,1320.0,3,3,Mohammadpur
4500000,1125.0,3,3,Mohammadpur
4500000,1125.0,3,3,Mohammadpur
4500000,1125.0,3,3,Mohammadpur
7000000,1600.0,3,3,Mohammadpur
6500000,1170.0,3,3,Mohammadpur
6200000,1150.0,3,3,Mohammadpur
3780000,1050.0,3,2,Mohammadpur
4636000,1220.0,3,3,Mohammadpur
4636000,1220.0,3,3,Mohammadpur
5850000,1300.0,3,3,Mohammadpur
10725000,1650.0,3,4,Mohammadpur
11375000,1750.0,3,4,Mohammadpur
5000000,1260.0,3,3,Mohammadpur
5000000,900.0,2,2,Mohammadpur
4500000,1260.0,3,3,Mohammadpur
11275000,1850.0,4,4,Mohammadpur
4800000,1250.0,3,3,Mohammadpur
4800000,850.0,3,2,Mohammadpur
6500000,1020.0,3,2,Mohammadpur
4400000,1100.0,3,3,Mohammadpur
3700000,1050.0,3,2,Mohammadpur
4400000,1100.0,3,3,Mohammadpur
3700000,1050.0,3,2,Mohammadpur
4800000,1250.0,3,3,Mohammadpur
15500000,2116.0,4,4,Mohammadpur
6450000,1700.0,4,3,Mohammadpur
6450000,1700.0,4,3,Mohammadpur
6450000,1700.0,4,3,Mohammadpur
7250000,1450.0,3,3,Mohammadpur
4965000,943.0,3,2,Mohammadpur
4965000,943.0,3,2,Mohammadpur
4965000,943.0,3,2,Mohammadpur
4885000,927.0,3,2,Mohammadpur
2600000,600.0,2,2,Mohammadpur
2600000,600.0,2,2,Mohammadpur
5000000,1400.0,3,3,Mohammadpur
3500000,1150.0,3,3,Mohammadpur
5000000,950.0,2,2,Mohammadpur
4400000,1100.0,3,3,Mohammadpur
3700000,1050.0,3,2,Mohammadpur
3700000,1050.0,3,2,Mohammadpur
4400000,1100.0,3,3,Mohammadpur
4400000,1100.0,3,3,Mohammadpur
4400000,1100.0,3,3,Mohammadpur
6440000,1100.0,4,3,Mohammadpur
5800000,1250.0,3,3,Mohammadpur
5800000,1250.0,3,3,Mohammadpur
4700000,1100.0,3,2,Mohammadpur
9450000,1350.0,3,3,Mohammadpur
9450000,1350.0,3,3,Mohammadpur
9450000,1350.0,3,3,Mohammadpur
5180000,1200.0,3,3,Mohammadpur
3800000,720.0,2,2,Mohammadpur
9960000,2400.0,4,4,Mohammadpur
6100000,1200.0,3,3,Mohammadpur
6700000,1550.0,4,3,Mohammadpur
5680000,1400.0,3,3,Mohammadpur
3800000,950.0,2,2,Mohammadpur
3800000,950.0,2,2,Mohammadpur
4000000,700.0,2,2,Mohammadpur
4000000,950.0,3,2,Mohammadpur
8500000,2000.0,4,4,Mohammadpur
7000000,1650.0,4,3,Mohammadpur
9500000,1910.0,4,3,Mohammadpur
9500000,1910.0,4,3,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
4000000,950.0,3,2,Mohammadpur
4000000,950.0,3,2,Mohammadpur
3800000,950.0,3,2,Mohammadpur
3800000,950.0,3,2,Mohammadpur
3800000,950.0,3,2,Mohammadpur
3800000,950.0,3,2,Mohammadpur
3000000,810.0,2,2,Mohammadpur
3000000,810.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3800000,950.0,3,2,Mohammadpur
3800000,950.0,3,2,Mohammadpur
3800000,950.0,3,2,Mohammadpur
5100000,850.0,2,2,Mohammadpur
5100000,850.0,2,2,Mohammadpur
5100000,850.0,2,2,Mohammadpur
2700000,800.0,3,2,Mohammadpur
2700000,800.0,3,2,Mohammadpur
2700000,800.0,3,2,Mohammadpur
3500000,900.0,3,2,Mohammadpur
5000000,720.0,2,2,Mohammadpur
5100000,850.0,2,2,Mohammadpur
5100000,850.0,2,2,Mohammadpur
5100000,850.0,2,2,Mohammadpur
6600000,1050.0,3,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
3700000,875.0,2,2,Mohammadpur
17000000,2000.0,4,4,Mohammadpur
3200000,800.0,2,2,Mohammadpur
6100000,1450.0,3,3,Mohammadpur
6100000,1450.0,3,3,Mohammadpur
4000000,720.0,2,2,Mohammadpur
6000000,1450.0,3,3,Mohammadpur
5600000,1251.0,3,2,Mohammadpur
7600000,1721.0,4,3,Mohammadpur
3500000,700.0,2,2,Mohammadpur
5200000,750.0,2,2,Mohammadpur
6000000,1017.0,2,2,Mohammadpur
5250000,1500.0,3,3,Mohammadpur
5250000,1500.0,3,3,Mohammadpur
5250000,1500.0,3,3,Mohammadpur
5250000,1500.0,3,3,Mohammadpur
5250000,1500.0,3,3,Mohammadpur
4500000,1050.0,3,3,Mohammadpur
4300000,1050.0,3,3,Mohammadpur
3800000,1050.0,3,3,Mohammadpur
4700000,1050.0,3,2,Mohammadpur
6200000,1100.0,3,3,Mohammadpur
5500000,825.0,2,2,Mohammadpur
4800000,900.0,3,3,Mohammadpur
6000000,1441.0,3,3,Mohammadpur
9100000,1400.0,3,3,Mohammadpur
6000000,1441.0,3,3,Mohammadpur
5800000,1000.0,3,2,Mohammadpur
5600000,1000.0,3,2,Mohammadpur
4000000,720.0,2,2,Mohammadpur
3700000,930.0,2,2,Mohammadpur
4500000,930.0,2,2,Mohammadpur
4000000,930.0,2,2,Mohammadpur
4000000,1150.0,3,2,Mohammadpur
4500000,930.0,2,2,Mohammadpur
4000000,930.0,2,2,Mohammadpur
4800000,960.0,2,2,Mohammadpur
6900000,1170.0,3,3,Mohammadpur
5600000,1000.0,3,2,Mohammadpur
5600000,1000.0,3,2,Mohammadpur
5600000,1000.0,3,2,Mohammadpur
5800000,1000.0,3,2,Mohammadpur
9520000,1400.0,3,3,Mohammadpur
6100000,1220.0,3,3,Mohammadpur
7250000,1614.0,3,3,Mohammadpur
7250000,1614.0,3,3,Mohammadpur
6000000,1400.0,3,3,Mohammadpur
19686600,2231.0,4,3,Mohammadpur
16560800,2077.0,3,3,Mohammadpur
4000000,1100.0,3,2,Mohammadpur
6200000,1200.0,3,3,Mohammadpur
6000000,1337.0,3,3,Mohammadpur
3300000,616.0,2,2,Mohammadpur
4000000,688.0,2,2,Mohammadpur
9000000,1460.0,3,3,Mohammadpur
17000000,2084.0,4,4,Mohammadpur
19400000,2180.0,4,4,Mohammadpur
12800000,1650.0,4,4,Mohammadpur
9000000,1460.0,3,3,Mohammadpur
5800000,1365.0,3,3,Mohammadpur
9300000,1460.0,3,3,Mohammadpur
9300000,1460.0,3,3,Mohammadpur
3500000,700.0,2,2,Mohammadpur
7500000,1200.0,3,3,Mohammadpur
13500000,1700.0,4,4,Mohammadpur
7250000,1500.0,4,3,Mohammadpur
6575000,1500.0,4,3,Mohammadpur
6575000,1350.0,3,3,Mohammadpur
6575000,1350.0,3,3,Mohammadpur
6575000,1350.0,3,3,Mohammadpur
6575000,1350.0,3,3,Mohammadpur
6575000,1350.0,3,3,Mohammadpur
7000000,1732.0,4,4,Mohammadpur
5300000,1243.0,3,3,Mohammadpur
3200000,860.0,3,2,Mohammadpur
5200000,1300.0,3,3,Mohammadpur
3500000,1050.0,3,2,Mohammadpur
4000000,1098.0,3,2,Mohammadpur
4000000,1098.0,3,2,Mohammadpur
5764000,1441.0,3,3,Mohammadpur
7200000,1175.0,3,3,Mohammadpur
4000000,1098.0,3,2,Mohammadpur
5764000,1441.0,3,3,Mohammadpur
4000000,1098.0,3,2,Mohammadpur
5000000,1320.0,3,3,Mohammadpur
4900000,1320.0,3,3,Mohammadpur
6500000,1040.0,3,3,Mohammadpur
4200000,650.0,2,2,Mohammadpur
4600000,850.0,2,2,Mohammadpur
10500000,1560.0,3,4,Mohammadpur
3600000,750.0,2,2,Mohammadpur
5355000,1021.0,3,3,Mohammadpur
6000000,1300.0,4,4,Mohammadpur
8400000,1350.0,3,3,Mohammadpur
3800000,785.0,2,2,Mohammadpur
9250000,1250.0,3,3,Mohammadpur
9250000,1250.0,3,3,Mohammadpur
9250000,1250.0,3,3,Mohammadpur
9250000,1250.0,3,3,Mohammadpur
9250000,1250.0,3,3,Mohammadpur
3500000,750.0,2,2,Mohammadpur
6500000,1280.0,3,3,Mohammadpur
4510000,820.0,2,2,Mohammadpur
4510000,820.0,2,2,Mohammadpur
6700000,1210.0,3,2,Mohammadpur
7800000,1450.0,3,3,Mohammadpur
4750000,900.0,2,2,Mohammadpur
4750000,900.0,2,2,Mohammadpur
9100000,1560.0,3,3,Mohammadpur
8000000,1360.0,3,3,Mohammadpur
9000000,1700.0,4,4,Mohammadpur
7540000,1450.0,3,3,Mohammadpur
4000000,750.0,2,2,Mohammadpur
3800000,750.0,2,2,Mohammadpur
2500000,675.0,2,2,Mohammadpur
10500000,1450.0,3,3,Mohammadpur
10500000,1450.0,3,3,Mohammadpur
4500000,650.0,2,2,Mohammadpur
4500000,650.0,2,2,Mohammadpur
7500000,1150.0,3,3,Mohammadpur
11200000,1400.0,3,3,Mohammadpur
7500000,1130.0,3,3,Mohammadpur
5500000,825.0,2,2,Mohammadpur
4500000,830.0,2,2,Mohammadpur
7430000,1155.0,3,3,Mohammadpur
8588000,1348.0,3,3,Mohammadpur
6242000,957.0,2,2,Mohammadpur
7430000,1155.0,3,3,Mohammadpur
6242000,957.0,2,2,Mohammadpur
6242000,957.0,2,2,Mohammadpur
8300000,1540.0,4,3,Mohammadpur
7500000,1250.0,3,2,Mohammadpur
4750000,900.0,2,2,Mohammadpur
4750000,900.0,2,2,Mohammadpur
7000000,1300.0,3,3,Mohammadpur
4700000,900.0,2,2,Mohammadpur
6000000,1200.0,3,3,Mohammadpur
5975000,1195.0,3,3,Mohammadpur
10700000,1400.0,4,4,Mohammadpur
6500000,1350.0,3,3,Mohammadpur
7500000,1550.0,4,3,Mohammadpur
5600000,1350.0,3,3,Mohammadpur
6200000,1350.0,3,3,Mohammadpur
3300000,700.0,2,2,Mohammadpur
10400000,1400.0,3,3,Mohammadpur
3325000,875.0,2,2,Mohammadpur
3325000,875.0,2,2,Mohammadpur
15000000,2000.0,3,3,Mohammadpur
8400000,1220.0,3,3,Mohammadpur
6875000,1250.0,3,3,Mohammadpur
12000000,1750.0,3,3,Motijheel
10500000,1615.0,3,2,Motijheel
11500000,1350.0,3,2,Motijheel
9650000,1230.0,3,3,Motijheel
10500000,1615.0,3,2,Motijheel
9900000,1500.0,3,3,Motijheel
9650000,1230.0,3,3,Motijheel
9650000,1230.0,3,3,Motijheel
12000000,1750.0,3,2,Motijheel
10000000,1460.0,3,2,Motijheel
12000000,1750.0,3,3,Motijheel
11000000,1650.0,3,3,Motijheel
10000000,1460.0,3,2,Motijheel
17000000,1685.0,3,3,Motijheel
12500000,1890.0,3,3,Motijheel
12500000,1650.0,3,3,Motijheel
12500000,1420.0,3,3,Motijheel
13500000,1350.0,3,3,Motijheel
10500000,1075.0,3,3,Motijheel
17500000,1750.0,3,4,Motijheel
8000000,1165.0,3,2,Motijheel
7425000,990.0,2,2,Motijheel
8500000,1170.0,3,2,Motijheel
7000000,815.0,2,2,Motijheel
11600000,1359.0,3,3,Motijheel
5298000,815.0,2,2,Motijheel
4500000,750.0,2,1,Motijheel
4424000,632.0,2,2,Motijheel
9225000,1230.0,3,3,Motijheel
12600000,1265.0,3,2,Motijheel
11500000,1190.0,3,2,Motijheel
18200000,2020.0,4,4,Motijheel
12000000,1480.0,3,3,Motijheel
4424000,632.0,2,2,Motijheel
8500000,1075.0,3,2,Motijheel
12000000,1300.0,3,3,Motijheel
11000000,1385.0,3,3,Motijheel
8000000,1200.0,3,2,Motijheel
8500000,1320.0,3,3,Motijheel
9800000,1450.0,3,3,Motijheel
9800000,1450.0,3,3,Motijheel
5250000,1050.0,3,3,Motijheel
12000000,1500.0,3,3,Motijheel
4424000,632.0,2,2,Motijheel
13000000,1307.0,3,2,Motijheel
9225000,1230.0,3,3,Motijheel
9225000,1230.0,3,3,Motijheel
9225000,1230.0,3,3,Motijheel
4500000,600.0,2,1,Motijheel
13775000,1550.0,3,4,Motijheel
7878000,1212.0,3,3,Motijheel
4300000,750.0,2,2,Motijheel
4500000,800.0,2,2,Motijheel
5000000,715.0,2,2,Motijheel
11000000,1890.0,3,3,Motijheel
11000000,1711.0,3,3,Motijheel
10500000,1566.0,3,3,Motijheel
12000000,1450.0,3,4,Motijheel
10000000,1711.0,3,3,Motijheel
7592500,1045.0,3,2,Motijheel
8500000,1096.0,3,3,Motijheel
17000000,1900.0,5,4,Motijheel
10000000,1320.0,3,3,Motijheel
9905000,1415.0,3,3,Motijheel
4000000,763.0,2,2,Mugdapara
13000000,2160.0,5,4,Mugdapara
2000000,425.0,2,1,Mugdapara
5000000,960.0,2,2,Mugdapara
7000000,1274.0,3,3,Mugdapara
2000000,425.0,2,1,Mugdapara
7500000,1352.0,3,3,Mugdapara
2000000,425.0,2,1,Mugdapara
1900000,425.0,2,1,Mugdapara
2000000,425.0,2,1,Mugdapara
2000000,425.0,2,1,Mugdapara
7500000,1500.0,3,2,Mugdapara
6500000,1200.0,3,2,Mugdapara
7209999,1200.0,3,2,Mugdapara
4500000,930.0,2,2,Mugdapara
6000000,1200.0,3,2,Mugdapara
4050000,944.0,2,2,Mugdapara
7200000,1515.0,4,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6500000,1225.0,3,2,Mugdapara
6500000,1225.0,3,2,Mugdapara
6850000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6850000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6850000,1350.0,3,3,Mugdapara
6850000,1350.0,3,3,Mugdapara
6850000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6075000,1350.0,3,3,Mugdapara
6850000,1350.0,3,3,Mugdapara
6850000,1350.0,3,3,Mugdapara
4000000,763.0,2,2,Mugdapara
4000000,763.0,2,2,Mugdapara
5500000,1000.0,2,2,Mugdapara
4500000,860.0,2,2,Mugdapara
6200000,1150.0,3,3,Mugdapara
6500000,1225.0,3,2,Mugdapara
5000000,994.0,3,2,Mugdapara
2000000,425.0,2,1,Mugdapara
2000000,425.0,2,1,Mugdapara
2000000,425.0,2,1,Mugdapara
2000000,425.0,2,1,Mugdapara
2000000,425.0,2,1,Mugdapara
2000000,425.0,2,1,Mugdapara
5000000,900.0,2,2,Mugdapara
1600000,400.0,2,1,Mugdapara
6250000,1250.0,3,3,Mugdapara
5000000,1040.0,3,3,Mugdapara
6500000,1274.0,3,3,Mugdapara
6760000,1352.0,3,3,Mugdapara
7000000,1352.0,3,3,Mugdapara
5445000,1089.0,3,2,Mugdapara
5580000,1116.0,3,2,Mugdapara
5465000,1093.0,3,2,Mugdapara
5700000,1140.0,3,2,Mugdapara
4695000,939.0,3,2,Mugdapara
5475000,1095.0,3,2,Mugdapara
6704800,1251.0,3,3,Mugdapara
6858400,1283.0,3,3,Mugdapara
4000000,965.0,2,2,Mugdapara
10000000,1475.0,3,4,NewMarket
10500000,1050.0,3,3,NewMarket
6500000,1050.0,2,3,NewMarket
17000000,1550.0,3,3,NewMarket
10000000,1350.0,3,3,NewMarket
12900000,1290.0,3,3,NewMarket
10000000,1300.0,2,2,NewMarket
17000000,1550.0,3,3,NewMarket
13500000,1260.0,3,3,NewMarket
13500000,1260.0,3,3,NewMarket
20000000,1665.0,3,4,NewMarket
5850000,900.0,3,2,NewMarket
8000000,1050.0,3,2,NewMarket
14800000,1850.0,3,3,NewMarket
6300000,1060.0,3,3,NewMarket
9000000,1075.0,3,2,NewMarket
12000000,1103.0,3,2,NewMarket
10000000,1370.0,3,3,NewMarket
20000000,1970.0,3,4,NewMarket
7500000,960.0,3,2,NewMarket
12500000,1250.0,3,3,NewMarket
8200000,1250.0,3,3,NewMarket
12000000,1103.0,3,2,NewMarket
9500000,1205.0,3,3,NewMarket
10248000,1708.0,3,3,NewMarket
9500000,1303.0,3,3,NewMarket
5500000,1000.0,3,2,NewMarket
8000000,960.0,3,2,NewMarket
12500000,1250.0,3,3,NewMarket
15500000,1510.0,3,3,Niketan
10500000,1245.0,3,2,Niketan
23000000,1825.0,3,3,Niketan
15500000,1575.0,3,3,Niketan
11000000,1400.0,3,3,Niketan
13000000,1342.0,3,2,Niketan
25000000,1900.0,3,3,Niketan
15000000,1350.0,3,3,Niketan
10000000,1450.0,3,4,Niketan
15000000,1475.0,3,3,Niketan
20000000,1585.0,3,3,Niketan
9500000,1265.0,3,3,Niketan
14000000,1558.0,3,3,Niketan
15500000,1559.0,3,4,Niketan
15000000,1450.0,3,3,Niketan
11000000,1400.0,3,3,Niketan
28000000,2800.0,4,4,Niketan
15000000,1550.0,3,3,Niketan
14000000,1400.0,3,2,Niketan
25000000,2121.0,3,3,Niketan
17000000,1665.0,3,4,Niketan
13500000,1566.0,3,3,Niketan
14500000,1500.0,3,3,Niketan
18500000,1850.0,3,3,Niketan
15000000,1400.0,3,3,Niketan
14500000,1460.0,3,3,Niketan
12000000,1250.0,3,3,Niketan
14000000,1565.0,3,3,Niketan
10300000,1250.0,3,3,Niketan
13000000,1221.0,3,3,Niketan
14000000,1566.0,3,3,Niketan
25000000,2800.0,4,4,Niketan
25000000,2121.0,3,3,Niketan
17200000,1600.0,3,3,Niketan
14000000,1536.0,3,3,Niketan
32800000,2860.0,4,4,Niketan
16500000,1510.0,3,3,Niketan
13000000,1566.0,3,3,Niketan
11000000,1500.0,3,3,Niketan
18500000,1850.0,3,3,Niketan
10800000,1200.0,3,3,Niketan
15000000,1400.0,3,3,Niketan
17000000,1565.0,3,3,Niketan
13000000,1564.0,3,3,Niketan
10500000,1460.0,3,3,Niketan
11000000,1400.0,3,3,Niketan
13500000,1665.0,3,4,Niketan
15000000,1639.0,3,3,Niketan
14200000,1550.0,3,3,Niketan
6000000,886.0,2,2,Nikunja
6000000,886.0,2,2,Nikunja
12000000,1750.0,4,4,Nikunja
5200000,800.0,2,2,Nikunja
5200000,800.0,2,2,Nikunja
8003000,1067.0,3,3,Nikunja
8003000,1067.0,3,3,Nikunja
8003000,1067.0,3,3,Nikunja
8200000,1380.0,3,3,Nikunja
4608000,768.0,2,2,Nikunja
4608000,768.0,2,2,Nikunja
8002500,1067.0,3,3,Nikunja
8002500,1067.0,3,3,Nikunja
8002500,1067.0,3,3,Nikunja
8500000,1200.0,3,3,NorthShahjahanpur
5800000,1000.0,3,2,NorthShahjahanpur
7000000,1171.0,3,3,NorthShahjahanpur
6000000,870.0,2,2,NorthShahjahanpur
4680000,900.0,2,2,NorthShahjahanpur
6500000,1154.0,3,3,NorthShahjahanpur
5800000,1000.0,3,2,NorthShahjahanpur
4680000,900.0,2,2,NorthShahjahanpur
4680000,900.0,2,2,NorthShahjahanpur
4680000,900.0,2,2,NorthShahjahanpur
4680000,900.0,2,2,NorthShahjahanpur
12000000,2000.0,3,3,Paribagh
35000000,2572.0,3,4,Paribagh
17500000,2400.0,4,4,Paribagh
17000000,1850.0,3,4,Paribagh
11900000,1750.0,3,3,Paribagh
11000000,1500.0,3,3,Paribagh
35000000,2572.0,3,4,Paribagh
17500000,2400.0,4,4,Paribagh
11000000,2000.0,3,4,Paribagh
8500000,950.0,2,2,Paribagh
12000000,1450.0,3,3,Paribagh
11900000,1700.0,3,3,Paribagh
6700000,1131.0,3,2,Rampura
8200000,1750.0,3,3,Rampura
12000000,1836.0,4,4,Rampura
7500000,1440.0,3,4,Rampura
7700000,1480.0,3,3,Rampura
6800000,1100.0,3,3,Rampura
5000000,950.0,2,2,Rampura
5500000,1035.0,3,3,Rampura
5000000,1250.0,3,3,Rampura
6500000,1395.0,3,3,Rampura
8500000,1350.0,3,3,Rampura
8500000,1350.0,3,3,Rampura
8000000,1350.0,3,3,Rampura
8000000,1405.0,3,3,Rampura
7500000,1350.0,3,3,Rampura
7800000,1450.0,3,3,Rampura
5200000,990.0,3,2,Rampura
10100000,1400.0,3,3,Rampura
10100000,1400.0,3,3,Rampura
8590000,1200.0,3,3,Rampura
6700000,1340.0,3,3,Rampura
7100000,1350.0,3,2,Rampura
4100000,900.0,2,2,Rampura
7600000,1405.0,3,3,Rampura
8000000,1425.0,3,3,Rampura
8000000,1425.0,3,3,Rampura
4500000,900.0,2,2,Rampura
4300000,900.0,2,2,Rampura
4500000,950.0,2,2,Rampura
6800000,1350.0,3,2,Rampura
7100000,1450.0,3,2,Rampura
8000000,1370.0,3,3,Rampura
6500000,1000.0,3,2,Rampura
